text,sentiment
"@ant_of_Ibrahim @sahaL_AS @na_dirs Sebab anak2 milenial byk yg gak paham, krn gak pernah lihat &amp; ngalamin sendiri sebelum th 90an. Dimana saat itu msh sedikit wanita yg berjilbab &amp; politik identitas dr kaum takfiri yg merasa paling benar sendiri..😜 https://t.co/7Ea24rAVCf",netral
"Pak Idham Azis ""sang Kapolri"", Siapa Polisi yg siksa Luthfi? Siapa yg suruh? @HumasPolri @DivHumas_Polri",netral
"Bersama Pansus Tatib, kami diskusi dengan akademisi UNDIP bahas materi dan pasal-pasal revisi Tatib. https://t.co/MHgHLAQdlZ",positive
@kurawa Demokrasi indonesia itu kan dikuasai partai besar. Mau jokowi endorse siapa juga Tetep yg punya kuasa ya Golkar - PDI - Gerindra Mau mengajukan siapa..  Kadrun teriak2 anies Capres juga kalo grindra ga dukung. Cuma jadi gelandangan Politik yang ada ngemis2 koalisi 😂,negative
"PAKUNIRAN – Dalam rangka membangkitkan rasa nasionalisme, patriotism, cinta tanah air dan bela negara, Pemerintah Kabupaten (Pemkab) Probolinggo melalui Badan Kesatuan Bangsa dan Politik (https://t.co/rwTZseHSRt https://t.co/ZcAed76gJ1",positive
Calon pemilihan Bersatu diingatkan tolak politik wang https://t.co/spUthv7oci https://t.co/rc450G52kH,positive
@MaryanaNunung Guyon mbak.. Sore sore Mosok bahas politik trss,netral
Di Balik Bangkitnya Kadrun-Cebong dari Hibernasi Politik https://t.co/PlczpOqyGc,netral
"“Apa yang dilakukan oleh Ibu Mega adalah menghadirkan wajah politik pada esensi mencintai dan merawat kehidupan. Hal inilah yang menjadi salah satu kekuatan Beliau mengapa mampu menghadapi berbagai ujian dan terpaan gelombang politik,” ungkapnya.#UltahIbuMega",positive
"Politik itu bukan ramai di media. Politik itu karya bagi kehidupan dan masa depan,” ujarnya dalam keterangan tertulis diterima Gesuri, Kamis (23/1).#UltahIbuMega",positive
Gerakan mencintai bumi ini bersifat wajib bagi anggota dan kader PDI Perjuangan sebagai bentuk dedikasi bagi Ibu Megawati yang begitu mencintai tanaman. Jadi politik itu sederhana. #UltahIbuMega,positive
Kirab Kebangsaan Merah Putih Kenang Perjuangan Singo Barong https://t.co/p4PaMEIuQm,positive
"@Don_Evan Jk baca lgs Index Demokrasi EIU ini diukur dg 60 pertanyaan dlm 5 kategori yi: proses pemilu &amp; pluralisme, berfungsinya pemerintahan, partisipasi politik, budaya politik demokrasi, dan kebebasan sipil. So mengatakan bhw index jatuh krn pilkada DKI itu terlalu berlebihan. Cek deh",negative
"Di negeri ini pasti semuanya memiliki konflik. Tinggal kita saja yang memilih. Ingin berkonflik di dunia politik, sepakbola, agama, ataupun percintaan. Pastinya di setiap konflik memiliki keseruan tersendiri bagi penikmatnya~",netral
@ManPin @bijak_politik @narendramodi @pakatanharapan_ nk suruh rakyat kene kencing manis ?,negative
"dari pengamatan perikehidupan politik medsos nkri, terlihat bahwa ada akun-akun cerdas dan kritis yang rajin mengkritisi pemerintah hanyak karena tidak/belum mendapat jatah kue anggaran.  begitu dapat jatah, langsung melunak kayak seblak.",negative
"Megawati Ultah, Kader PDIP Beri Kado Istimewa  #UltahBuMega   https://t.co/DbTAKyR7Xl",positive
@msaid_didu Safari politik Minta dukungan Calon wakil presiden,positive
@angewwie My point is jaman skrg mah agama kebanyakan buat agenda politik. Lol 😝,negative
"Dasar Pengusaha ! Yang dilihat terlebih dulu hanyalah Keuntungan. Ditambah Kepentingannya di Politik semakin tanda tanya apakah mau membuat Putusan putusan untuk Rakyat (banyak) ? Bukan lagi ragu, sudah lebih,... https://t.co/PvYFK2bQ1e",negative
Perdana Menteri bebas bertemu siapa saja - Anwar  #BHpolitik   https://t.co/iaSGuhIZ4m https://t.co/ndJLotGKw6,netral
Maaf saya lalui saya cerita keburukkan saya..malah minta restu saya lalui.. walau kepala batu.. bukan saya berduit nak beli beribu... sedih tahu.. kau buat politik begini.. padahal saya tanya siapa jua tak bantu saya.. lagu sedih dibuat saya gila? Kalau mahu saya gila tak apa..,negative
@rmol_id Pembohongan pada publik yg di sengaja utk meraih keuntungan politik,negative
Imlek Adalah Kado dari Gus Dur dan PKB https://t.co/KqOVPMTybk,positive
"Ga percma dukung jokowi,akhirnya kebagian jg Jadi Komisaris Garuda, Yenny Wahid: Ini Kontribusi Bukan Persoalan Politik https://t.co/nxp8bUuo8p",positive
Apakah juga banyak kelemahan² yg dipegang lawan politik? Suatu pertanyaan besar! Subsidi LPG dihapus? Untung gw termasuk golputer! https://t.co/chb5SopnpJ,netral
"Engga deh. Kasus agraria, konflik kelas, menyorot elit politik korup, dan kasus negara vs rakyat jauh lebih penting.",positive
"Ibu Megawati Soekarnoputri Ulang Tahun: Kepemimpinannya Kokoh, Penuh Keyakinan, dan Hadirkan Wajah Kemanusiaan dalam Politik. Anggota dan Kader Partai Diajarkan Mencintai Kehidupan Melalui Tanaman.  #IbuMegawati73thn #PDIPerjuangan #AdianNapitupulu https://t.co/RSXvRH9mtF",positive
"@Dhejan_Alfa13 Bpknya tdk meninggalkan warisan harta, tp ideologi Pancasila dan nama baik. bahkan kuliah di DO kan oleh Orba.  BK tdk memfasilitasi para putra-putrinya masuk dunia politik (KKN). Megawati mendirikan PDIP melawan diktaktorship.",negative
@rmol_id @RamliRizal Lawan politik diubrek ubrek,negative
@cakimiNOW memimpin perdamaian dunia menuju politik humanis relegious  #IDCCDI_PKB,positive
"Analisis fundamental juga didasarkan pada berita politik dan keuangan yang berpotensi memberikan dampak signifkan terhadap harga. Dengan mengacu pada informasi yang dianalisis, kesimpulan yang dapat diambil ialah berupa potensi arah pergerakan harga di pasar mata uang.",positive
"Jarang dan males sebenernya ngomongin politik. Tapi baru-baru ini nemuin poster kandidat yang agak lucu, mencantumkan kalau dia adalah kerabat dari x, tokoh terkenal. Pertanyaannya: Apa tidaq malu terang-terangan menggunakan kekuatan orang dalam seperti itu?",netral
"Untuk bisnis kami sudah memiliki jejaring dengan lembaga keuangan syariah yang siap kerjasama dengan entitas bisnis di pesantren. Sehingga, apa yang dilakukan betul dari bawah, #OnePesantrenOneProduct  https://t.co/8smdTJLCq9",positive
Lembaga keuangan syariah di Jatim siap memberikan pendanaan bagi pesantren binaan program One Pesantren One Product (OPOP) untuk melancarkan bisnisnya. #OnePesantrenOneProduct  https://t.co/8smdTJLCq9,positive
"Maaf semuanya, hari ini libur ngetuit politik dl, takut trlepas kata sumpah serapah😔 (mengenang Ayahnda tercinta)",netral
"@DavidWijaya82 Anies orang pinter, akademisi/dosen/rektor (mantan), belum tentu bisa kerja diluar bidangnya. Syahwat politik dan rasa dendam karena dipecat dr Menteri Pendidikan, itu yg mlatarbelakanginya dia mau dicalonkan dan skrg jd gubernur. Hasilnya? NOL BESAR...!",negative
Jumlah partisipasi perempuan di politik menjadi salah satu indikator yang menjadi kontribusi ketimpangan yang terjadi di Indonesia.,positive
"Eh MUI, lama2  perkara berak juga ente haram in.  Kalian ini pada kenapa sih? Ga ada kerjaan atau ada tendensi politik dan ekonomi yg mendesak?. Melihat tayangan yg mengandung visual babi itu juga termasuk haram ya nantinya? apa gimana tolong pa ustat ngomong?  Ah berak seqebon. https://t.co/3bXlyWBwWe",negative
@UFit24 @nahdlatululama Akhirnya.... Janji politik dipenuhi... Mulai hari ini dan seterusnya mungkin gk akan ada headline berita SAS kritik kebijakan mas joko.. 😂😂😂😂😂,positive
"Akhirnya??? https://t.co/OLx3w7anIi  Yenny mengatakan bahwa Garuda adalah ikon negara dan harus diperkuat. Dia melihat posisi ini sebagai bentuk kontribusi profesional, bukan masalah politik.",positive
"tidak hanya bicara soal science dan teknologi. Bicara soal lingkungan artinya bicara tentang persoalan yang lebih mendasar tentang sosial politik dan ekonomi politik,",netral
"... yang berkelanjutan yang seimbang, bukan hanya secara ekologi, melainkan juga secara sosial dan ekonomi (Arsel 2009).  Karena itu, gerakan politik lingkungan di Indonesia harus mampu menjelaskan bahwa persoalan lingkungan tidak sesedarhana yang dibayangkan,",positive
"Bahkan, sebagian besar dari pustaka ekologi politik justru berkaitan langsung dengan dampak dari perkembangan kapitalisme global. Tetapi, aliran ekonomi politik memang masih gagal dalam menangani dua dimensi ekonomi yang mendasar untuk menciptakan ekonomi global ...",negative
PDIP: Yang Penting Cawagub Ada Chemistry dengan Gubernur DKI https://t.co/bEPOwMTo33,positive
"Soal Harun Masiku, Arteria Dahlan: Harusnya Bersyukur Ada Itikad Baik Kemenkumham #PDIP #Imigrasi #RepublikMerdeka https://t.co/t28jcuSVBC",positive
"Sadarlah... Warga Jakardah Elite yang menggunakan politik populisme tidak bisa dipegang ucapan, janji2 politiknya. Persis spt kata Paul Taggart, analogi populisme seperti ""bunglon"", yang bisa berubah-ubah warna kulitnya.   #StopRevitalisasiMonas   https://t.co/Q2srcAZAZ9",negative
"Jadi Komisaris Garuda, Yenny Wahid: Ini Kontribusi Bukan Persoalan Politik https://t.co/sA6Nt9C23l https://t.co/GsCgVbJoGP",netral
Buku Lawas&gt; Masalah Dan Prospek Pembangunan Politik Indonesia; Kukpupan Karangan.   Oleh; Alfian.   Tahun 1986. 298 Halaman.  Harga 75.000. Minat?   Order: ✓DM or Klik WA https://t.co/xMnymNzYyW https://t.co/AWVgw0uyn1,netral
Politik SABUN Sepertinya selalu ada seandainya terjebak. Jangan mimpi seandainya penegak hukum Indonesia mengedepankan Budaya politik Sabun atau Politik Cuci tangan atau lempar batu sembunyi tangan. Yg sebenarnya semua itu suatu rahasia umum. https://t.co/k1zRWJ87x0,negative
"Liga 1 2020 rencana akan di gelar februari, tpi jika kita tarik ke belakang mereka benar - benar tidak bisa dipegang omongannya, Kasus seperti ini sdah terjadi sejak 10 tahun lalu berbagai alasan membuat liga indonesia diundur mulai dari permintaan sponsor hingga situasi politik. https://t.co/FEgNqsGwVt",negative
Mengutip status lama ;  SELAMAT PETANG DAN SALAM SESAUDARA  Keputusan politik yang sangat bijaksana dari seorang prajurit pada situasi dan kondisi yg tepat pula agar situasi tetap aman dan damai demi Lampung dan... https://t.co/gfpZBucouN,positive
"Ultah Ketum PDI Perjuangan, Kader Beri Kado Gerakan Menanam Pohon Ekspresi Mencintai Bumi https://t.co/yCkfc1iNhK lewat @bukamata18",positive
Jokowi Peringatkan soal Penggunaan Anggaran Pertahanan https://t.co/KDjMIwYL7J,positive
@TsamaraDKI @psi_id Pandangan kalian mah bkn ttg situasi politik..tpi ttg mengamankan junjungan saja..,netral
Lembaga keuangan syariah di Jawa Timur siap memberikan pendanaan bagi pesantren binaan program One Pesantren One Product (OPOP) untuk melancarkan bisnisnya. #OnePesantrenOneProduct https://t.co/eVDJesRUy2,positive
@TsamaraDKI @psi_id Politik jakarta aja,netral
"Untuk bisnis kami sudah memiliki jejaring dengan lembaga keuangan syariah yang siap kerjasama dengan entitas bisnis di pesantren. Sehingga, apa yang dilakukan betul dari bawah, #OnePesantrenOneProduct  https://t.co/JZCcd86eF4",positive
Lembaga keuangan syariah di Jatim siap memberikan pendanaan bagi pesantren binaan program One Pesantren One Product (OPOP) untuk melancarkan bisnisnya. #OnePesantrenOneProduct  https://t.co/JZCcd86eF4,positive
"Karna belakangan "" Haram "" tlah menjadi komoditas politik dalam negeri kita. Lucuna negrikuw~          Dari sini                Ke sini https://t.co/pmzjT2EzC1",netral
"@VIVAcoid Saya tidak paham ttg politik.  Tapi yg saya heran,  setiap saya baca komen disini,  mungkin hanya beberapa oknum yg ""bermasalah"", tapi kenapa byk orang yg menyalahkan partai serta orang yg didalamnya ikut bersalah?  Dan rezim pemerintahan ikut disalahkan",negative
Cak Imin Sebut Asia-Eropa akan Menjadi Gravitasi Ekonomi Dunia #IDCCDI_PKB https://t.co/F7CZHiCKXO @idc_cdi @DPP_PKB @AndresPastrana_ @TonoEPP @DPP_PKB @cakimiNOW   @jokowi @Kiyai_MarufAmin,positive
"Jokowi itu org yg sngt sederhana skali dlm segala hal, sampe - sampe anak n keluarganya gada yg terlibat politik. preeeeeeeeeeeett ! 😁 https://t.co/2ltRaxP0CB",negative
late posting @hariankompas hr ini. ada indeks demokrasi yg menarik disimak tntg kurangnya partisipasi politik. slh satu penyebabnya ialah kurangnya pelibatan masy dlm pembuatan kebijakan. jika tak sempat sarapan dgn @hariankompas bolehlah ngopi sore hari dgn kompas :)) https://t.co/Q9XmzsFrAy,positive
"Dukungan politik dari pemerintah sangat diperlukan untuk mempercepat proses pengungkapan kebenaran dan rekonsiliasi di Aceh  - Deputi Direktur Riset ELSAM, Wahyudi Djafar  #DiskusiKKRAceh https://t.co/hgzA5SdtKS",positive
#Cholil Mahmud dan aktivisme politik Efek Rumah Kaca - alinea https://t.co/SunQnHiXc3 #Demokrasi #Indonesia,netral
Cak Imin Sebut Asia-Eropa akan Menjadi Gravitasi Ekonomi Dunia  https://t.co/aLI6s3cLAq #IDCCDI_PKB @idc_cdi @cakimiNOW @DPP_PKB @jokowi @Kiyai_MarufAmin,positive
Datuk Seri Najib Razak hari ini diberi tutorial mengenai prosedur mahkamah oleh pendakwa utama dalam perbicaraan SRC International Bhd. #malaysia #politik #najib   https://t.co/CXi47upInD,positive
"Untuk bisnis kami sudah memiliki jejaring dengan lembaga keuangan syariah yang siap kerjasama dengan entitas bisnis di pesantren. Sehingga, apa yang dilakukan betul dari bawah, #OnePesantrenOneProduct https://t.co/6zVjCvxZdk uk-ponpes-digelar-di-surabaya/",positive
"2. Lewat politik rahmatan lil alamin, PKB berkontribusi untuk kemajuan kondisi geopolitik dan peradaban dunia #IDCCDI_PKB  @idc_cdi @cakiminow  @DPP_PKB @jokowi @Kiyai_MarufAmin @AndresPastrana_ @TonoEPP",positive
Lembaga keuangan syariah di Jatim siap memberikan pendanaan bagi pesantren binaan program One Pesantren One Product (OPOP) untuk melancarkan bisnisnya. #OnePesantrenOneProduct https://t.co/6zVjCvxZdk uk-ponpes-digelar-di-surabaya/,positive
"Untuk bisnis kami sudah memiliki jejaring dengan lembaga keuangan syariah yang siap kerjasama dengan entitas bisnis di pesantren. Sehingga, apa yang dilakukan betul dari bawah, #OnePesantrenOneProduct https://t.co/aKETfvSYYm",positive
fuhhh hebat abang politik nyanyi 😍👍🏻 https://t.co/znXMTDpiNN,negative
"Untuk bisnis kami sudah memiliki jejaring dengan lembaga keuangan syariah yang siap kerjasama dengan entitas bisnis di pesantren. Sehingga, apa yang dilakukan betul dari bawah, #OnePesantrenOneProduct https://t.co/8bvsUgDyd1",positive
Lembaga keuangan syariah di Jatim siap memberikan pendanaan bagi pesantren binaan program One Pesantren One Product (OPOP) untuk melancarkan bisnisnya. #OnePesantrenOneProduct https://t.co/aKETfvSYYm,positive
@Aladnani261217 @Ireneviena_ Saat ini yang mungkin dapat dilakukan Polri :  ¤ Jalur Hukum : dikedepankan secara manusiawi &amp; berkeadilan   ¤ Jalur Politik : diusahakan kebaikan yang termampu  Polri harus tetap konsisten dengan : Pro Umat &amp; Peduli Rakyat   😊  @DivHumas_Polri,positive
Lembaga keuangan syariah di Jatim siap memberikan pendanaan bagi pesantren binaan program One Pesantren One Product (OPOP) untuk melancarkan bisnisnya. #OnePesantrenOneProduct https://t.co/8bvsUgDyd1,positive
"Untuk bisnis kami sudah memiliki jejaring dengan lembaga keuangan syariah yang siap kerjasama dengan entitas bisnis di pesantren. Sehingga, apa yang dilakukan betul dari bawah, #OnePesantrenOneProduct https://t.co/2FnnUSS8Sj uk-ponpes-digelar-di-surabaya/",positive
"Untuk bisnis kami sudah memiliki jejaring dengan lembaga keuangan syariah yang siap kerjasama dengan entitas bisnis di pesantren. Sehingga, apa yang dilakukan betul dari bawah, #OnePesantrenOneProduct  https://t.co/i1UvF7w3DY",positive
Lembaga keuangan syariah di Jatim siap memberikan pendanaan bagi pesantren binaan program One Pesantren One Product (OPOP) untuk melancarkan bisnisnya. #OnePesantrenOneProduct https://t.co/TE3QZUrSaq,positive
"Namun, pada 2001, dinamika politik berbalik arah. Amien Rais yang saat itu merupakan Ketua MPR memotori Sidang Istimewa yang berujung pada jatuhnya Gus Dur. Megawati pun naik menjadi presiden merebut takdirnya yang tertunda. #UltahIbuMega",negative
Situasi politik dan ekonomi pasca-reformasi juga terasa tidak menentu akibat kepemimpinan Gus Dur yang penuh kontroversi. Gus Dur berseteru hebat dengan DPR saat menyebut DPR seperti Taman Kanak-kanak.#UltahIbuMega,negative
Suasana politik yang mewarnai pelantikan Megawati kala itu memang tak elok untuk dirayakan dengan penuh kegembiraan. Di Istana Negara Presiden Abdurrahman Wahid atau Gus Dur yang dilengserkan MPR tengah meradang. #UltahIbuMega,negative
"sok-sokan ngomong politik, Sok-sokan ngomong bela negara,  Tapi masih suka buang sampah sembarangan,  #StopRevitalisasiMonas https://t.co/PSGbIeTG0x",negative
"Semua teriak ini itu sedangkan dia yang besar yang tau jawabannya, semua lahirkan sarjana dan lain lain tapi tidak bisa menyelesaikan. politik hanya sebuah kebohongan",negative
Lembaga keuangan syariah di Jatim siap memberikan pendanaan bagi pesantren binaan program One Pesantren One Product (OPOP) untuk melancarkan bisnisnya.#OnePesantrenOneProduct  https://t.co/ytZdkICUAT,positive
Seminar politik dgn tema pentingnya pendidikan politik bagi milenial  #kmjsuinwalisongo #kmjspusat https://t.co/30UtiMawN4,positive
"Untuk bisnis kami sudah memiliki jejaring dengan lembaga keuangan syariah yang siap kerjasama dengan entitas bisnis di pesantren. Sehingga, apa yang dilakukan betul dari bawah, #OnePesantrenOneProduct  https://t.co/nrbfWxixWa",positive
Lembaga keuangan syariah di Jatim siap memberikan pendanaan bagi pesantren binaan program One Pesantren One Product (OPOP) untuk melancarkan bisnisnya.#OnePesantrenOneProduct  https://t.co/nrbfWxixWa,positive
@TsamaraDKI @psi_id situasi politik seluruh Indonesia atau Indoneaia bagian Jakarta ??  Hbb... ☕,netral
"@anton_kaktuo @ikhwan_nasai @hnurwahid @KPU_ID @KPK_RI Khilafah itu tidak ada dalam sistem demokrasi, bukan benci HTI, karena memang HTI anti demokrasi,Memang PKS dan HTI punya konsep berbeda dalam politik kebangsaan,tapi banyak praktek/isu politik kekinian keduanya berjalan beriringan. Kira kira begitu",netral
"Untuk bisnis kami sudah memiliki jejaring dengan lembaga keuangan syariah yang siap kerjasama dengan entitas bisnis di pesantren. Sehingga, apa yang dilakukan betul dari bawah, #OnePesantrenOneProduct  https://t.co/I2PDUyXmeo",positive
"Berbeza dgn Malaysia lama, dlm Malaysia Baru, pemikiran  rakyat harus berubah. Rakyat adalah bos. Teruslah berfikiran kritis, jangan beri kuasa yg terlalu besar kpd k'jaan.  Jangan amal AMPUISM. Jadi manusia merdeka. Kuat berusaha tanpa salahkan bangsa lain. Barulah negara maju https://t.co/VFpbqrYWWs",positive
"@black__valley1 @kopikirpikir Ya ampun bu... cuman gegara politik, ngorbanin suami ama anak dirumah ditinggal deh masuk bui 😰",negative
Lembaga keuangan syariah di Jatim siap memberikan pendanaan bagi pesantren binaan program One Pesantren One Product (OPOP) untuk melancarkan bisnisnya. #OnePesantrenOneProduct  https://t.co/qSnTIKEf97,positive
@agus_tty @OrangKoslet @fktmb @Nasution_eD @lionsclubs @Norman36440076 Aksi sosial itu baik tp jgn dipolitisasi. Anggota aksi sosial punya preferensi politik itu hak individu tp jgn dikait2kan dg aksi sosialnya aplg bernada fitnah,positive
"Untuk bisnis kami sudah memiliki jejaring dengan lembaga keuangan syariah yang siap kerjasama dengan entitas bisnis di pesantren. Sehingga, apa yang dilakukan betul dari bawah, #OnePesantrenOneProduct  https://t.co/xUkI2jmYI5",positive
